[2021-06-27 01:11:08,899] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108291423238100, count = 10000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f8569999', result=true}
[2021-06-27 01:11:09,220] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108291744016300, count = 20000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85619999', result=true}
[2021-06-27 01:11:09,433] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108291957212300, count = 30000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85629999', result=true}
[2021-06-27 01:11:09,592] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292116333100, count = 40000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85639999', result=true}
[2021-06-27 01:11:09,748] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292272660000, count = 50000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85649999', result=true}
[2021-06-27 01:11:09,866] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292391323400, count = 60000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85659999', result=true}
[2021-06-27 01:11:09,964] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292487769700, count = 70000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85669999', result=true}
[2021-06-27 01:11:10,055] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292579479600, count = 80000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85679999', result=true}
[2021-06-27 01:11:10,143] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292667187100, count = 90000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85689999', result=true}
[2021-06-27 01:11:10,232] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108292756495300, count = 100000, msg = SetResultCommand{id='6b9e1aec-b002-4067-ba28-10a4f9e0f85699999', result=true}
[2021-06-27 01:12:41,575] [main] [INFO ] [cn.ttplatform.wh.demo.Client.main(Client.java:114)]: start at 108384098520100
[2021-06-27 01:12:42,300] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108384824934700, count = 10000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc9999', result=true}
[2021-06-27 01:12:42,662] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108385186460000, count = 20000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc19999', result=true}
[2021-06-27 01:12:42,802] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108385325961100, count = 30000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc29999', result=true}
[2021-06-27 01:12:43,045] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108385569026200, count = 40000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc39999', result=true}
[2021-06-27 01:12:43,508] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108386033111800, count = 50000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc49999', result=true}
[2021-06-27 01:12:43,718] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108386242168200, count = 60000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc59999', result=true}
[2021-06-27 01:12:43,840] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108386363802300, count = 70000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc69999', result=true}
[2021-06-27 01:12:43,948] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108386472706600, count = 80000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc79999', result=true}
[2021-06-27 01:12:44,053] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108386577527700, count = 90000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc89999', result=true}
[2021-06-27 01:12:44,166] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108386690135800, count = 100000, msg = SetResultCommand{id='66a59f72-2410-4483-b4f3-4f1c24217dcc99999', result=true}
